,kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,Theta1
2349,8884274.01,CONFIRMED,0.0,0.0011147386632074754,0.12901886129334583,0.007849247220126612,0.9470000000000001,0.18493893273663062,6.801236249904171e-05,0.9923113477767739,0.895
2350,7767162.01,CONFIRMED,0.0,0.0010893581381691947,0.12934512652296157,0.007951585921868337,0.0,0.15014234602617663,6.409546378876731e-05,0.9924808243141928,0.858
2351,4861791.01,FALSE POSITIVE,0.0,0.0010389790148834974,0.12652999062792877,0.015163840325384592,0.0,0.21581740512580028,3.792724687331686e-05,0.9919921951594609,0.622
2352,4385148.01,CANDIDATE,0.9525793444156999,0.0011080481726157409,0.12901171508903467,0.00913274510447076,0.001,0.10508403133140638,6.159531567582617e-05,0.9926100078817355,0.836
2353,4385148.02,CANDIDATE,0.9495469152507909,0.0011041747306942103,0.1284964854732896,0.007536654967691148,0.0,0.23475495767867469,4.534435294170886e-05,0.9924173859551317,0.836
2354,9838468.01,CONFIRMED,0.0,0.0011173661028325696,0.12883786316776008,0.008421622330829534,0.03,0.20173085125642076,6.301206627315947e-05,0.9926119302562525,0.905
2355,6781548.01,FALSE POSITIVE,0.0,0.0013321389769291839,0.1260367853795689,0.02472857283432283,0.0,0.0965014951990692,0.00011268167545025646,0.9922861646706012,0.084
2356,8617363.01,CANDIDATE,0.0,0.0011111360913503875,0.12929826616682286,0.007973890510709484,,0.17691612722161978,6.1011947782806565e-05,0.9921383725177338,0.649
2357,7673192.01,CONFIRMED,0.9536587547839271,0.0010970237609929231,0.12960402999062792,0.007690491028963166,0.35200000000000004,0.09920685984947984,0.00016735158085323575,0.9926342298006497,0.889
2358,7673192.02,CONFIRMED,0.9542374472275509,0.001135676919188896,0.12915417057169634,0.00715167120411979,0.001,0.09892699454081667,0.00012293228271331507,0.9926038562832811,0.889
2359,7673192.03,CONFIRMED,0.9538209664764712,0.0011446427183219492,0.12931349578256796,0.007786597566175748,0.158,0.12924573631265998,8.943029799990401e-05,0.992755339395221,0.889
2360,7673192.04,CONFIRMED,0.9540333540912764,0.0011170410587552383,0.12920805998125587,0.006913274510447077,0.196,0.18437920211930428,6.86790686624927e-05,0.9925850170130145,0.889
2361,7673192.05,CANDIDATE,0.9545214042184491,0.0010972133700380329,0.1288905810684161,0.007170400498573163,0.242,0.32617762517530996,5.375318442823409e-06,0.9923233818412504,0.889
2362,11807274.01,CONFIRMED,0.954668741010871,0.0011452115454572789,0.13106958762886597,0.009293469347590778,0.8079999999999999,0.0928352596555817,0.0002483563797125281,0.9930513850708395,0.8809999999999999
2363,11807274.02,CONFIRMED,0.954460457220693,0.001064600614279132,0.13065018744142456,0.008346836356479813,0.0,0.06894409113936917,0.00022843853307943056,0.9922655183682885,0.8809999999999999
2364,7670943.01,CANDIDATE,0.0,0.001089006007085419,0.1309161199625117,0.008572178305507267,,0.07847816932116111,0.00026477401898750824,0.9927807147388454,0.997
