kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat
10141900.01,CANDIDATE,0.9551338658818722,0.0010838865628674521,0.12909840674789128,0.00868960540558271,0.009000000000000001,0.1311115050370811,7.334601180664945e-05,0.992262750148984
10141900.02,CANDIDATE,0.9546900922824514,0.0010815841673196894,0.1287440253045923,0.00781710237150261,0.013000000000000001,0.13148465878196533,5.4511562689159644e-05,0.9920922355293258
10141900.04,CANDIDATE,0.953462589245555,0.001121943806921651,0.1287246954076851,0.006877226358775873,0.244,0.38401645563236486,4.558603392595992e-06,0.9921809338895403
8280511.04,CANDIDATE,0.9517785209496243,0.0010864327414732136,0.12855353795688848,0.007903040640272904,0.20144073748902558,0.3817775331630595,1.0567292690697826e-05,0.99221480612853
8280511.05,CANDIDATE,0.9555330859058704,0.0010599145621642736,0.1284306466729147,0.0074447141404533086,0.20144073748902558,0.28736963570735047,5.53366115664302e-06,0.9921983890501548
5297298.01,CANDIDATE,0.0,0.00113627283333067,0.20776710402999063,0.04811887033817693,0.21100000000000002,0.003273696461556554,0.010883069731189327,0.992526961302601
9772531.01,CANDIDATE,0.0,0.0011232168962245319,0.1662722586691659,0.02450224685931709,0.535,0.004322258484681227,0.004900215296921215,0.9932109421557508
4649305.01,CANDIDATE,0.0,0.0016953757333468406,0.14067478912839737,0.014012529930790173,0.08800000000000001,0.09584847614552182,0.0014583447281056009,0.9928076279820834
10118816.01,CANDIDATE,0.0,0.0010838865628674521,0.1288276710402999,0.007836126873749467,0.0,0.21133956018718958,4.701111835033628e-05,0.9923789384647917
10295951.01,CANDIDATE,0.0,0.0022606815578387496,0.24285379568884724,0.12585692262275727,0.0,0.00893070723400141,0.022342081915502812,0.9921304523347239
3247268.02,CANDIDATE,0.9538532725602001,0.0010631379159311415,0.13281630740393627,0.01082100567454981,0.0,0.03147945515299294,0.0006201284041068734,0.9923481804725196
10354039.01,CANDIDATE,0.0,0.0011099442630668397,0.13134957825679475,0.009004821727293602,0.255,0.06331879843523945,0.000425866895731348,0.9929633403179607
2164169.01,CANDIDATE,0.0,0.001126548598017177,0.129529053420806,0.00825532194049923,0.096,0.10918872252513287,0.00016493477101072596,0.9928422307233895
2574338.01,CANDIDATE,0.0,0.0010816925153454664,0.12926897844423618,0.009106504411716471,0.087,0.18848389331303078,7.717957224649252e-05,0.9924777485149656
3329204.01,CANDIDATE,0.0,0.0011168243627036841,0.132953373945642,0.011358939876012728,0.0,0.038914543519811134,0.000623878626276285,0.9927657202176128
1026957.01,CANDIDATE,0.0,0.0011156325344201363,0.1307977975632615,0.010906287926001249,0.608,0.02998684017345604,0.0007425523233705571,0.9928429996731963
10337517.01,CANDIDATE,0.9539143602206196,0.001098621894373135,0.13180880974695408,0.008214976875389511,0.18899999999999997,0.051312576693589525,0.0003431953314634281,0.9927376535496645
10351231.01,CANDIDATE,0.0,0.0011080210856092964,0.1296227741330834,0.00685380654049267,0.0,0.14370544392692372,9.084704859723734e-05,0.9926161594801899
7102227.03,CANDIDATE,0.9545393401126276,0.0010704514076710944,0.12861105904404874,0.007334109620493982,0.38299999999999995,0.16124366993648231,3.6593834546414925e-05,0.9921296449374267
6837146.01,CANDIDATE,0.0,0.001099028199469799,0.12961574507966261,0.00938957588480336,0.0,0.08865593771287836,0.0001740186424877454,0.9924527576462446
11122894.03,CANDIDATE,0.9597148699374203,0.0011143323581108114,0.13175257731958762,0.009773346016334832,0.584,0.04936284837656944,0.0004012821059540936,0.9930079394067552
11129738.02,CANDIDATE,0.9545596945851005,0.001074920763734399,0.12827425023430178,0.0074356283005871365,0.012,0.27356294714663415,1.0675632442258606e-05,0.9921019627443819
11030711.01,CANDIDATE,0.0,0.0011276049912685034,0.13085637300843486,0.009497490733755373,0.355,0.06639731683053433,0.0003205273219060953,0.9930802206885946
6607286.01,CANDIDATE,0.954766436029564,0.0010897644432658587,0.13096298031865042,0.00855020172532555,0.0,0.07289019199151985,0.00023235543178970496,0.9911866817893462
6607286.02,CANDIDATE,0.9552905094034709,0.001112707137724155,0.12950913776944706,0.006811001410437237,0.0,0.13978732960563936,0.00011126492485292319,0.9924558334454718
11075279.01,CANDIDATE,0.0,0.001107668954525521,0.13867150890346766,0.012474169318069998,0.897,0.016320084267071284,0.0014458439875408952,0.9931294334762298
6607447.01,CANDIDATE,0.0,0.0010894393991885275,0.13736527647610122,0.009216387312625054,0.009000000000000001,0.023792488008377896,0.001186661966499332,0.9926942078855803
6441738.01,CANDIDATE,0.0,0.0010864327414732136,0.12996368322399252,0.0070038377013153155,0.0,0.1395074642969762,0.00013168280110860902,0.9924739037659317
10713616.01,CANDIDATE,0.0,0.0011274966432427264,0.13077788191190254,0.008636796011414703,0.24100000000000002,0.06583758621320798,0.0003278610897040559,0.9926384590245871
10928043.01,CANDIDATE,0.0,0.0010698825805357647,0.1296052014995314,0.00745596483747171,0.0,0.06979301590898078,0.00018901953116539212,0.9923727868663372
10794087.01,CANDIDATE,0.0,0.0011147386632074754,0.12917642924086223,0.00733706169842884,0.304,0.11422629808106992,0.00010918146809213891,0.9926111613064457
7287415.01,CANDIDATE,0.0,0.001008879933322625,0.13001757263355201,0.007980122675238626,0.565,0.08155668771645598,0.0001725185536199807,0.9919452507737557
11599038.01,CANDIDATE,0.0,0.0010950734965289356,0.12888589503280226,0.007313248269754323,0.11599999999999999,0.1661879570561983,4.534435294170886e-05,0.9923662507929795
8630788.03,CANDIDATE,0.9999999999999871,0.0011249504646369652,0.1290483833177132,0.007623577262439729,0.45299999999999996,0.16226984273491393,9.451393249621765e-05,0.9927964782098848
6766634.01,CANDIDATE,0.0,0.0011192080192707799,0.1338156044985942,0.00875323908551186,0.122,0.04903633884979575,0.0006052941919700893,0.9929568042446029
8678594.02,CANDIDATE,0.9529760045804101,0.0010991365474955761,0.12912839737582005,0.0067812510250270614,0.13699999999999998,0.17421076257120915,5.942852064461052e-05,0.992550029796805
8813698.01,CANDIDATE,0.0,0.0011280383833716118,0.13725164011246485,0.01146718273362417,0.006,0.02662845646949801,0.0010499872029918838,0.9930090928314654
4274548.01,CANDIDATE,0.0,0.001087191177653653,0.12910613870665416,0.007719683799652312,0.0,0.15919132433961908,0.00011834867783958969,0.9925642553682308
9705459.01,CANDIDATE,0.0,0.0015707755037032002,0.17303186504217433,0.08583986617246696,0.0,0.02203866540742204,0.006980338526888231,0.9915994155981468
8631160.01,CANDIDATE,0.0,0.001036077996493316,0.13652296157450797,0.01407485157608161,0.284,0.01893216048126086,0.0016500227500977536,0.9919998077625483
9202151.01,CANDIDATE,0.0,0.0011923700236767523,0.131956419868791,0.009907829566700561,0.0,0.07063261183497029,0.0004309505302276616,0.9935973394336685
8804283.01,CANDIDATE,0.9534625892456058,0.0011278216873200576,0.13062558575445174,0.007692787089579166,0.0,0.07854347122651587,0.0002747746114392727,0.9928395393990657
8804283.02,CANDIDATE,0.9543135154205881,0.0011019265091593358,0.12877706185567012,0.007816118345524323,0.027999999999999997,0.22197444191639001,6.284538973229674e-05,0.9927022818585517
4077526.04,CANDIDATE,0.954033354091183,0.0011047706448359842,0.1287436738519213,0.008457375274707253,0.0,0.22589255623767437,3.542709876037572e-05,0.9923203829370038
8935810.01,CANDIDATE,0.0,0.0010963465858318162,0.13026593252108715,0.00859973103289927,0.004,0.051032711384926356,0.0001991868001580194,0.9925284992022145
9427402.01,CANDIDATE,0.0,0.0011078043895577424,0.1296344892221181,0.009857972250467414,0.0,0.051779018874694806,0.0002463562612221753,0.9929679540168015
4466677.02,CANDIDATE,0.9574271077562815,0.0011387919249299869,0.1284819587628866,0.008815232722143865,0.307,0.2759884464883816,4.1427454231434436e-05,0.9923474115227129
4466677.03,CANDIDATE,0.9568139619311951,0.0011092941749121772,0.1289020618556701,0.007683602847115165,0.011000000000000001,0.48224917897313724,4.941959436580299e-06,0.9922091543474499
9269281.01,CANDIDATE,0.0,0.0011041205566813216,0.1302577319587629,0.007659986223636305,0.001,0.0749425375883831,0.0002173545431120582,0.9926230800284511
9100484.01,CANDIDATE,0.0,0.0010939358422582762,0.12952319587628866,0.007910584839439763,0.0,0.10340483947942737,0.00013801650966139322,0.9927603375689652
8742590.01,CANDIDATE,0.0,0.0011123008326274911,0.12887792877225868,0.008193000295207795,0.004,0.16264299647979816,8.55133992896296e-05,0.9924385320748188
8874090.02,CANDIDATE,0.95466874101086,0.0011113257003954975,0.12857450796626055,0.007038934627874176,0.7909999999999999,0.24725560813229627,2.5176491497317127e-05,0.9928110882562141
9150827.01,CANDIDATE,0.0,0.0011212395447541001,0.1291740862230553,0.008247121724013515,0.588,0.13213767783551272,0.00015426747239551052,0.9926557603952402
6631721.01,CANDIDATE,0.0,0.001119722672393221,0.1315217900656045,0.015711614786630367,0.0,0.049978552055628414,0.00047028619387126864,0.99278801976201
10971674.01,CANDIDATE,0.0,0.004330399720245397,0.2815135895032802,0.2298356676616263,0.0,0.008684425762377821,0.04804360451653757,0.9918485553355505
6719086.01,CANDIDATE,0.0,0.0010780086824690458,0.13102741330834114,0.009949158657788566,0.0,0.04712392590726409,0.00033169465014389895,0.9922910859493647
7376983.01,CANDIDATE,0.9534625892456782,0.0010956964976771538,0.13020501405810683,0.009768097877783974,0.0,0.06692906091699435,0.0003693635483788786,0.9928057056075664
7376983.02,CANDIDATE,0.9520676176291178,0.0010974029790831428,0.12911902530459232,0.00787811198215633,0.0,0.1118940871755435,0.00014951719098092237,0.9927614909936754
7376983.03,CANDIDATE,0.9548637106321614,0.0010856472182863297,0.12902343017806936,0.0077118115918260255,0.0,0.14809000042931336,6.959578963723777e-05,0.9923397220246448
7376983.04,CANDIDATE,0.9547420517953251,0.0010986760683860234,0.1290253045923149,0.0063869846163938735,0.0,0.14174638676628154,6.259537492100262e-05,0.9922561371806455
11026304.01,CANDIDATE,0.0,0.0011303136919129304,0.1335906747891284,0.011929674943418508,0.0,0.030845093786689756,0.0007258846692842828,0.9932382398738923
6946199.01,CANDIDATE,0.963624111659419,0.0011212666317605444,0.13322164948453608,0.009984583593006857,0.01,0.05672330599441079,0.0005614582617231883,0.9927718718160672
6946199.02,CANDIDATE,0.9617692030835406,0.0010780628564819343,0.13165299906279287,0.009728736838652541,0.001,0.06909335263732286,0.0003388617414009969,0.9925300371018282
10867062.01,CANDIDATE,0.0,0.0010917147077298462,0.13084231490159326,0.008626627742972416,0.002,0.10760281910937491,0.00026302391530844946,0.9926707549164728
4860678.01,CANDIDATE,0.9553803838535642,0.0010797964248943676,0.12917994376757264,0.006463410634040739,0.373,0.1410000792765131,9.54306534709627e-05,0.9922768988254291
4860678.02,CANDIDATE,0.9551151228825596,0.0010843470419770048,0.1287735473289597,0.007763636960015746,0.003,0.17542351224208286,2.7426624798964137e-05,0.9921607874046021
9836959.01,CANDIDATE,0.0,0.0011058270380873106,0.1297211808809747,0.007568471807655723,0.005,0.11040147219600661,0.00015543420818154972,0.9929072069820642
10055126.03,CANDIDATE,0.9258200997725476,0.0011190725842385586,0.1286124648547329,0.007618001115229443,0.447,0.3108783216350567,4.5010999859983367e-05,0.9923923950864108
10015937.01,CANDIDATE,0.0,0.0011158763174781347,0.1293123242736645,0.008730934496670714,0.0,0.19053623890989402,9.518063865966863e-05,0.9930379284492205
11821363.01,CANDIDATE,0.0,0.001119831020418998,0.129293580131209,0.008121822416111786,0.708,0.1473436929395449,8.409664869229628e-05,0.9924246909782963
5308663.02,CANDIDATE,0.9515279320153258,0.001093421189135835,0.1287926429240862,0.0076891789943254515,0.147,0.39875602855529174,9.408890731701758e-06,0.9923727868663372
6268648.02,CANDIDATE,0.9354143466934823,0.0011005179848242337,0.1285563495782568,0.007965690294223768,0.065,0.3079863801122039,1.5650927187011434e-05,0.9924677521674773
11820830.01,CANDIDATE,0.0,0.0011565610011574278,0.14923851921274603,0.028126742546003218,0.20144073748902558,0.013652034991149071,0.004877713963904745,0.9924304581018474
7841925.03,CANDIDATE,0.9548898284677503,0.0010811236882101367,0.12848301312089971,0.007638993669432874,0.0,0.3110648985074988,1.0700633923388008e-05,0.9919963090409273
7841925.02,CANDIDATE,0.9530652303664291,0.001093312841110058,0.12891155107778818,0.007330960737363467,0.882,0.18046108779801992,3.2093567943120904e-05,0.9921866241181106
5219234.03,CANDIDATE,0.954797324584838,0.0010964007598447047,0.12895958294283036,0.0073679601141470145,0.415,0.1800879340531357,6.992914271896326e-05,0.992186431880659
6470149.01,CANDIDATE,0.0,0.001111379874408386,0.13812089971883787,0.012992422999967201,0.0,0.06328148306075104,0.000815806663079732,0.9929887156615852
4276716.01,CANDIDATE,0.0,0.001104066382668433,0.12916471415182756,0.009359727096795356,0.0,0.22579926780145332,6.0428579889786964e-05,0.9924208462292624
7287683.01,CANDIDATE,0.0,0.00109973246163735,0.13062441424554827,0.007961426181651196,0.0,0.10284510886210103,0.00021702119003033275,0.9926715238662797
8266276.01,CANDIDATE,0.9544604572207307,0.0010771960722757176,0.12879568884723525,0.007656706137042019,0.6,0.17906176125470408,4.334423445135596e-05,0.992308425767508
6543893.02,CANDIDATE,0.9549869109049833,0.0010752728948181744,0.12869505623242736,0.007304752845475122,0.757,0.20452950434305245,4.7094456620767646e-05,0.9923443357234857
6543893.03,CANDIDATE,0.9541938657862352,0.001092202273845843,0.12856935332708527,0.0071405025092662455,0.209,0.1907228157823361,1.3759148448219315e-05,0.9922657490532305
4365645.01,CANDIDATE,0.0,0.0010724287591415262,0.12995548266166823,0.00869649358743071,0.005,0.07454139731263255,0.00017185184745652975,0.9923489494223264
7032421.01,CANDIDATE,0.0,0.0011215916758378756,0.12896579194001875,0.009066815363925609,0.149,0.17318458977277754,8.251322155410025e-05,0.9921715911493877
9017682.01,CANDIDATE,0.0,0.0010796339028557019,0.12927014995313965,0.007245186472922886,0.139,0.1354027731032497,8.159650057935514e-05,0.9923489494223264
11904734.01,CANDIDATE,0.0,0.0011212666317605444,0.13535731021555764,0.011959195722767083,0.287,0.02051806389701882,0.0008733100696773779,0.9928145485303447
11870545.01,CANDIDATE,0.0,0.0010433806534306913,0.1302717900656045,0.009313149867156494,0.0,0.05271190323690537,0.00017010174377747096,0.9919653588112036
5376836.01,CANDIDATE,0.0,0.0018906730498100253,0.1740042174320525,0.0748187752156657,0.0,0.012373983414920598,0.013741572406985345,0.992664218843115
5031857.01,CANDIDATE,0.9574271077562975,0.0010982426762829152,0.13395384254920337,0.01129005805753272,0.066,0.03308401625599511,0.0007052167782173029,0.9926084699821219
5031857.02,CANDIDATE,0.9557518184452465,0.0011090503918541788,0.1289909793814433,0.008751599042214715,0.035,0.1688000332703879,5.442822441872828e-05,0.9923416443991618
11046025.01,CANDIDATE,0.0,0.001093123232064948,0.12893498125585753,0.007968314363499197,0.488,0.16077722775537703,5.7595078695120366e-05,0.9921324900517119
8651389.01,CANDIDATE,0.0,0.001124246202469414,0.12923617619493907,0.008926427657690163,0.406,0.10713637692826963,0.0001243490333106484,0.9924992791095562
10028792.03,CANDIDATE,0.9558898943896695,0.001080554861074807,0.12884008903467667,0.008089677567487782,0.354,0.19062952734611507,1.786772518048591e-05,0.9921998116072973
10028792.04,CANDIDATE,0.956635518445375,0.0010886538760016436,0.1286139878163074,0.007599632630301441,0.034,0.3122776481783725,2.2918024368626867e-06,0.9922596359022665
11177543.01,CANDIDATE,0.0,0.0011108652212859448,0.12901546391752577,0.007082953389969496,0.218,0.2337287848802431,4.842786894766958e-05,0.9924727503412215
11337141.01,CANDIDATE,0.0,0.0010862431324281036,0.1291740862230553,0.008946108177255881,0.004,0.16096380462781915,8.793020913213935e-05,0.9923650973682693
6705142.01,CANDIDATE,0.0,0.0011268194680816197,0.13030224929709466,0.00820579263292551,0.0,0.07463468574885361,0.0002225215158788032,0.9927118937311367
4067336.01,CANDIDATE,0.0,0.0011036059035588806,0.12903420805998125,0.008175943844917507,0.19699999999999998,0.15816515154118746,7.717957224649252e-05,0.9921632095964936
7663405.02,CANDIDATE,0.9607689228305223,0.0011182870610516747,0.12853280224929708,0.00813297471053236,0.688,0.33354741163677337,1.1542350454744854e-05,0.9920915434744997
6803202.01,CANDIDATE,0.0,0.0010717786709868637,0.13097000937207123,0.009041558697149605,0.07,0.07155616735355876,0.0002995260777573898,0.9924335339010746
4471747.01,CANDIDATE,0.0,0.001078442074572154,0.1288386832239925,0.0066083904615081845,0.958,0.2632079307260969,5.142804668319892e-05,0.9927095868817163
11551692.03,CANDIDATE,0.9607689228305175,0.0010549711834881943,0.12892279756326147,0.00868468527569128,0.618,0.08212574717740442,0.0003289444872196637,0.9923142313385493
12266636.02,CANDIDATE,0.9563105743062874,0.0010977821971733625,0.12821005154639176,0.006646111457342474,0.042,0.3001501514696352,1.1859035882384062e-05,0.9922271093254388
7939330.01,CANDIDATE,0.9591663046625205,0.0011081294336350736,0.1297282099343955,0.008832289172434154,0.20144073748902558,0.06701302050959329,0.00020268700751613697,0.9928018608585324
4918309.01,CANDIDATE,0.0,0.0011327244354864706,0.13024835988753514,0.008622363630399844,0.0,0.054782906521012815,0.0004395343720820928,0.9924066206578366
5972334.02,CANDIDATE,0.9550890649310947,0.0010692324923811023,0.13202436738519213,0.009008429822547317,0.063,0.049502781030901034,0.00038178095067315285,0.9920707433822257
5972334.03,CANDIDATE,0.9546811450730601,0.001073539326405741,0.1297059512652296,0.007647193885918589,0.355,0.10041960952035357,0.00011626522107880541,0.9918693169803341
4650733.01,CANDIDATE,0.0,0.0010886267889951993,0.12911668228678538,0.008713222029061569,0.013999999999999999,0.18773758582326233,6.98458044485319e-05,0.9924177704300352
4830605.01,CANDIDATE,0.0,0.001095019322516047,0.12902717900656044,0.008929379735625022,0.387,0.1561128059443242,6.184533048712027e-05,0.9923165766354601
12120943.01,CANDIDATE,0.0,0.0011088607828090688,0.13497774133083412,0.00979302653590055,0.0,0.01757014931243344,0.0011883287319079594,0.9926365366500701
7768451.01,CANDIDATE,0.0,0.0011070188663708585,0.12903268509840674,0.007491717781349429,0.035,0.15536649845455577,0.00013709978868664812,0.9927795613141353
5360920.01,CANDIDATE,0.0,0.0011347288739633463,0.12947516401124648,0.008476071768294685,0.20199999999999999,0.12458131450160717,0.00010809807057653108,0.992944501047694
9512981.01,CANDIDATE,0.0,0.0011111631783568318,0.1400538894095595,0.01432741824384164,0.161,0.01999564865418091,0.0016333550960114795,0.9931482727464964
5531953.01,CANDIDATE,0.9545757975513761,0.0011009784639337864,0.12918580131208998,0.007894184406468331,0.0,0.1390410221158709,9.393056460319803e-05,0.9927011284338415
5531953.03,CANDIDATE,0.954863710632204,0.0011195601503545553,0.12858809746954078,0.007239511923114771,0.01,0.3264574904839731,7.19209273822731e-06,0.9921211864895518
5531953.04,CANDIDATE,0.9539143602205933,0.001097728023160474,0.12895759137769447,0.007738052284580314,0.008,0.31330382097680415,4.4669312951214655e-06,0.9923281493300524
