kepid_plnt,label,RF_100trees_prob,target,vespa_fp_prob_num,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,Theta1,Firstpca,Secondpca,Thirdpca,Latent1,Latent2,Logistic_Regr_prob
10464078.01,FALSE POSITIVE,0.9375,1,1.0,0.0,0.002025837211966931,0.13919868791002812,0.02079902909436809,0.048,0.04947479450003471,0.002615079921693028,0.9948038216805398,0.909,0.01783385385170871,-0.426878228006758,-0.2254932122005648,-0.19663641082762187,-0.3527821545572233,0.11072335610352425
10480982.01,FALSE POSITIVE,0.1925,1,0.98,0.9534625892455256,0.0011114611354277187,0.2340440487347704,0.07268671892937975,0.0,0.0010860826321727822,0.01805849481533036,0.9917157961514059,0.596,-0.5163324500021822,0.4157523032546835,-0.09788494069598803,0.6692742907671032,0.1019925727022386,0.8495170237917226
10480982.02,FALSE POSITIVE,0.9523809523809524,1,0.00061,0.9551590271382432,0.001072022454044862,0.12822223523898782,0.013251549840915802,0.0,0.2132053289116107,4.067740979755209e-05,0.992285818643188,0.596,-0.5226974035927481,0.4112387498303625,-0.08355190603074089,0.6609934374144912,0.08128854690086686,0.4314002745197918
10485250.01,FALSE POSITIVE,0.9948979591836736,1,0.48,0.0,0.0013538085820846,0.1330798969072165,0.016643159379407618,0.0,0.030565228478026587,0.002097549262314215,0.9941344508737192,0.636,0.19250828731610248,-0.2174614134179604,-0.18274556807061584,-0.2275020238239871,-0.07241803373194132,0.3296154722428214
10526549.01,CONFIRMED,0.0,0,7.699999999999999e-06,0.0,0.0010806902961070283,0.1326745548266167,0.009084527831534754,0.037000000000000005,0.026721744905719068,0.0005364567805937768,0.9925965512601164,0.978,-0.02338894287227184,-0.4735783948286054,-0.2598884499703288,-0.1864085850991264,-0.4287887335983562,0.01342183101141047
10583066.01,CONFIRMED,0.0033112582781456954,0,0.00013000000000000002,0.0,0.0011104589161892806,0.13221063730084348,0.010712762816938368,0.77,0.04976398865231999,0.0003771973457994274,0.9925650243180376,0.6940000000000001,0.041456201848748,-0.4904923837578845,0.5231366786563603,0.26487047112372386,0.41582131226719454,0.008988043489224825
10583180.01,FALSE POSITIVE,1.0,1,1.0,0.0,0.0013364728979602671,0.12794287722586692,0.016938367172893366,0.0,0.12178266141497547,0.00022885522443158736,0.993260154943386,0.5579999999999999,0.24001809049324976,-0.1619293461017451,-0.15118015986579866,-0.2551435424414105,-0.0015547173504799913,0.6748422799675949
10601284.01,CONFIRMED,0.0,0,2.1000000000000002e-06,0.9539769087591892,0.0010796880768685904,0.13154639175257732,0.007820382458096894,0.002,0.06279638319240155,0.00034494543514248686,0.9924792864145792,0.8759999999999999,-0.6937169459503846,0.2096654325223188,-0.1832344349396783,0.7210673044886879,-0.15818509717596108,0.013949609536256811
10601284.02,CONFIRMED,0.006134969325153374,0,4.4e-06,0.955231303664984,0.0011071001273901912,0.1298512183692596,0.006903467051530161,0.46399999999999997,0.1509819419521661,0.00013034938878170709,0.9927130471558469,0.8759999999999999,-0.7641189184250429,0.07150473243868953,0.2568848180654485,0.6438746431871596,-0.5134085277881937,0.004337298289751434
10601284.03,CONFIRMED,0.0033112582781456954,0,0.00037,0.9555330859058256,0.0010898457042851917,0.12877565604498595,0.007142877291960509,0.013000000000000001,0.2493079537291595,2.2234650551089734e-05,0.992283434898787,0.8759999999999999,-0.6972593269768352,0.20695480643971745,-0.1603051487341205,0.7436529579333391,-0.11367466498436367,0.06971528145350936
10662202.01,CONFIRMED,0.012923351158645277,0,5.7999999999999994e-05,0.9548637106322402,0.0011353247881051205,0.12970477975632616,0.008339620165972379,0.10300000000000001,0.10732295380071176,0.00014526693918892245,0.9932259366769834,0.769,-0.6439411792575566,0.2563460748956295,-0.05035175564296731,0.6675667732280061,-0.1211810375472065,0.03315847462091432
10682541.01,CONFIRMED,0.0705128205128205,0,0.0013,0.0,0.0011040392956619886,0.1293439550140581,0.009143241381572477,0.998,0.10545718507629062,0.00014310014415770683,0.9927641823179992,0.799,-0.05743238090481183,-0.6342969978923874,0.7068299958761998,-0.4701409662765938,-0.8812186719491795,0.0029118073240364875
11460018.01,CONFIRMED,0.000625,0,8.400000000000001e-06,0.0,0.00108526800019611,0.13217080599812558,0.010837406107521241,0.0,0.041890444635262834,0.00038169761240272143,0.9924689055921876,0.955,-0.003727467917183093,-0.4459751476363391,-0.28613048114712114,-0.1868086126932796,-0.3993650212423971,0.027624359698638978
11463211.01,FALSE POSITIVE,1.0,1,0.0047,0.0,0.001054995561793994,0.13541940018744142,0.01673172171745334,0.0,0.024958593461141102,0.0010299860180883547,0.9918532843768624,0.0,0.5832753716003208,0.2375884999311147,0.024484780645268333,-0.39870387503481003,0.5171727976725353,0.9630551696031641
11493732.01,FALSE POSITIVE,0.998542274052478,1,0.99,0.0,0.0011131676168337078,0.1334676663542643,0.008647292288516418,0.156,0.042935275120938664,0.0005499575804036591,0.99230638805052,0.006,0.555879255983025,0.18602279692435209,0.17030383687087014,-0.3103828580657533,0.5219670087166985,0.8624215121838269
11507101.01,CONFIRMED,0.0,0,3.5e-05,0.0,0.001108671173763959,0.12996485473289596,0.008394397612096961,0.0,0.072638313213723,0.0002070205975785681,0.9927365001249544,0.972,-0.01440358777092339,-0.458344271170968,-0.2896254376977309,-0.1849207192901584,-0.4127417017751575,0.024659791942418074
10987985.01,CONFIRMED,0.0033112582781456954,0,9.699999999999999e-06,0.0,0.0010976467621411413,0.12930880974695408,0.008275002460064945,0.16699999999999998,0.08385158324749396,0.0001996868297806076,0.9927126626809436,0.966,-0.03573976514311178,-0.504236756114672,-0.12999214971532794,-0.2114322678848763,-0.43840590745859065,0.016416665747381532
11018648.02,CONFIRMED,0.01492537313432836,0,0.23,0.0,0.001100545071830678,0.1289458762886598,0.007638337652114018,0.599,0.17850203063737774,6.309540454359085e-05,0.9924708279667044,0.509,0.18007198637388644,-0.3072087564838649,0.4314496031106541,-0.08101542307400031,-0.025573658530456827,0.11891052257339464
11152159.01,FALSE POSITIVE,1.0,1,1.0,0.0,0.0011817519171505985,0.12595009372071228,0.028002099255420347,0.0,0.053803377940691725,0.00027202444851503744,0.9922719775466656,0.006,0.5796929782177189,0.2335059240751477,0.024486560744422986,-0.4016096326372762,0.5005875460402712,0.994241607608068
11153539.01,CONFIRMED,0.0,0,2.5e-06,0.0,0.0010836969538223424,0.12949859418931586,0.008920851510479878,0.281,0.09444914960220598,0.00016160124019347114,0.9924327649512678,0.9470000000000001,-0.04111974188006701,-0.5248599499951324,-0.01595856032801445,-0.239497165050408,-0.4709764569578445,0.015016297066141512
11242721.01,FALSE POSITIVE,0.903846153846154,1,0.017,0.0,0.0012438082489144204,0.16187910028116215,0.021586249876996755,0.518,0.006262657958079199,0.004186839702028681,0.9928310809511908,0.165,0.4052515261357652,-0.03510755793246944,0.4560956688090374,-0.03465742864771522,0.5570255733317532,0.385999973709415
9579641.01,CONFIRMED,0.026335660526837,0,7.7e-05,0.9553676113033462,0.0011066125612741943,0.13900538894095596,0.009669695279955393,0.0,0.014342369419184887,0.001303335545103251,0.9924739037659316,0.95,-0.7395717389928104,0.15854213974711656,-0.2124075264831025,0.7648052699222491,-0.2027169878961946,0.004947658539124516
9579641.02,CONFIRMED,0.0,0,2.5e-05,0.9559684085187968,0.0011267111200558425,0.13085051546391752,0.007722635877587169,0.009000000000000001,0.05622887728243919,0.00027235780159676296,0.9927914800361406,0.95,-0.7417606378614177,0.15586463350738644,-0.201096973954078,0.7531702133050225,-0.21195479512562213,0.00941064805142282
11304958.01,CONFIRMED,0.023923444976076555,0,0.01,0.0,0.0011314513461835895,0.13561504217432052,0.012677534686915735,0.043,0.030751805350468706,0.0009783162904209053,0.9928253138276398,0.941,-0.0013820617614250634,-0.4486890774784923,-0.2419005391031649,-0.19215630711014506,-0.38940475541259467,0.02707583354258821
11391957.01,CONFIRMED,0.000625,0,9.2e-05,0.0,0.0011215645888314313,0.1303877694470478,0.0076403057040705874,0.645,0.06360799258752474,0.00024368943656837133,0.9928041677079528,0.8590000000000001,-0.04140789059414947,-0.5711953364068191,0.3527401171674577,-0.3494360380463125,-0.6385545328005118,0.0042048480232644925
11403044.01,CONFIRMED,0.007598978288633461,0,1.7e-07,0.0,0.001101140985972452,0.13575562324273666,0.011391740741955588,0.431,0.024725372370588455,0.0007300515828058512,0.9923458736230992,0.987,-0.08767317509576336,-0.5981501751600187,0.10726864102424714,-0.2377675196271412,-0.5944742086156645,0.0033681877381417477
11414511.01,CONFIRMED,0.08333333333333333,0,0.00058,0.0,0.001117311928819681,0.21688144329896908,0.072391511135894,0.0,0.002244725010038302,0.011008077136836379,0.9881539437513216,0.636,0.1963202692843827,-0.2129304035625788,-0.18464620359376774,-0.21618379670001453,-0.06455641259183073,0.9231923453567367
11442465.01,FALSE POSITIVE,0.9992125984251968,1,1.0,0.0,0.0015006201570125415,0.13677952202436738,0.02464657066946568,0.0,0.027197515930446458,0.00155251697369305,0.99452007920183,0.084,0.5319664850066039,0.17786109820901905,-0.0027743928879972444,-0.3520823427345129,0.4454275145935511,0.9779212572828622
12110942.01,CONFIRMED,0.01562998405103668,0,2.5e-05,0.0,0.0010870015686085433,0.1306267572633552,0.009568340604191952,0.255,0.0593820264267109,0.0002056871852516663,0.9924900517118744,0.858,0.017601718603486572,-0.4532741654136861,-0.013682711939515202,-0.26498570748661365,-0.3724517566809952,0.01945194469820548
12366084.01,CONFIRMED,0.000625,0,3.7000000000000006e-06,0.9543135154205908,0.0011133843128852618,0.1325105435801312,0.01051267753468692,0.016,0.03721669398058791,0.0004262835870835048,0.9926607585689844,0.9590000000000001,-0.7468608066150763,0.14647420107240527,-0.19885369055294014,0.7552572613610862,-0.2232455320198599,0.009971699095270759
12366084.02,CONFIRMED,0.0,0,0.0014,0.9567573440452516,0.0011108652212859448,0.1298734770384255,0.008687965362285565,0.3720000000000001,0.08884251458532047,0.00019018626695143127,0.992879140314116,0.9590000000000001,-0.8022655270321867,0.04088677784635333,0.13930841867484614,0.68649213229188,-0.4649575531463776,0.0034150217750030585
12404086.01,CONFIRMED,0.006134969325153374,0,1.4000000000000001e-05,0.0,0.0010894393991885275,0.13091377694470474,0.009734969003181684,0.5920000000000001,0.06330946959161737,0.00028469186562060585,0.9925877083373382,0.966,-0.09912952160061418,-0.6317228202681427,0.2679928981090256,-0.2769999672233468,-0.6760242941284006,0.002582440347853228
8395660.01,CONFIRMED,0.0,0,8.4e-05,0.9534625892455892,0.0011076960415319652,0.13325328022492972,0.009788434414668548,0.044000000000000004,0.04295393280818288,0.0005805427256519723,0.9928968261596725,0.997,-0.7737614533429952,0.11032443495082922,-0.18463186524355427,0.7648890752469805,-0.2602186804179749,0.006400915825215553
8395660.02,CONFIRMED,0.005555555555555557,0,5.0999999999999995e-06,0.9548637106322024,0.0010878954398212044,0.13238870665417055,0.009698888050644538,0.012,0.03784172650326898,0.0004873705393096997,0.9926672946423422,0.997,-0.7700647168296505,0.12079832320218575,-0.2149334483651534,0.7778141187851303,-0.2428391756332035,0.006825207657726814
8395660.04,CONFIRMED,0.01746031746031746,0,0.00023999999999999998,0.9503819266230196,0.0011192351062772241,0.12863320056232427,0.007124000393610392,0.096,0.21656371261556875,3.142686177966994e-05,0.9924043138084159,0.997,-0.7799113516646083,0.09227640153857754,-0.12439865218466235,0.7445776018495577,-0.3020086518978809,0.018219056548770544
8395660.03,CONFIRMED,0.0078125,0,0.039,0.9554386796331859,0.001093800407226055,0.12890018744142456,0.007990290943680914,0.5670000000000001,0.17337116664521965,3.7010525898571774e-05,0.9923187296949192,0.997,-0.8540644436425876,-0.0458654464779021,0.3156887826469473,0.6836070418721579,-0.6365556133429183,0.001735517068549238
11656840.01,FALSE POSITIVE,0.903846153846154,1,0.00085,0.0,0.0013416194291846785,0.1820407685098407,0.04884048938891987,0.0,0.0028613615734594845,0.008649604083628587,0.9926742151906034,0.7170000000000001,0.14500610389734184,-0.2727508601026184,-0.21104219017817893,-0.2104807476908934,-0.15117271571274898,0.6540372462130104
11754553.01,CONFIRMED,0.0,0,0.0025,0.9539669334169736,0.0010824238645194618,0.13029522024367385,0.009870108570866272,0.204,0.058122632537726635,0.0002861919544883705,0.9925065841327207,0.997,-0.7981801974452822,0.06250576900136838,-0.03322787477145513,0.7259848812863423,-0.35898969108924306,0.0043969985714421775
11754553.02,CONFIRMED,0.0,0,1.0,0.9550329376979376,0.0011069105183450817,0.1294423617619494,0.00854790566470955,0.588,0.08413144855615713,0.00017510204000335328,0.9924927430361984,0.997,-0.8565659842858064,-0.05225038726494731,0.32942416963690346,0.6822574308681091,-0.6524240348564775,0.0007766226530560822
11754553.03,CONFIRMED,0.0018939393939393944,0,5.400000000000001e-05,0.9499679070317281,0.001101032637946675,0.12879615745079662,0.009003509692655887,0.01,0.1514483841332714,0.0001057645990044527,0.9926315384763259,0.997,-0.7664504672712983,0.11802588075478268,-0.20959260104019065,0.7674959177520492,-0.2371188817167454,0.01620749460657946
11812062.01,CONFIRMED,0.000625,0,2.2e-07,0.0,0.0010834260837578997,0.15107778819119025,0.018909699216059308,0.0,0.005710390415650545,0.002942599324488315,0.991801687844826,0.9179999999999999,0.019805526353550824,-0.4186270478067493,-0.2764802991566709,-0.1901321083677168,-0.3656579676857841,0.033732009506071595
11853255.01,CONFIRMED,0.3,0,0.0074,0.0,0.0010931503190713923,0.13107544517338332,0.009681503591694823,0.0,0.06248853135287207,0.00019560325452947042,0.9925534900709356,0.218,0.4488886054689216,0.0811570259115815,-0.04417540725754567,-0.31827584264270986,0.3178684531577384,0.7999072055028373
11909839.01,FALSE POSITIVE,0.9984848484848484,1,0.00018999999999999998,0.0,0.001428026979741899,0.17191893158388005,0.04788926427657692,0.5529999999999999,0.004891317945629671,0.005701096075766689,0.9929168188546492,0.239,0.3556984702003429,-0.09716836101341826,0.4647699401779454,-0.6760283635449487,0.0031593744720100824,0.8778614962676659
11918099.01,CONFIRMED,0.01492537313432836,0,2.8000000000000013e-05,0.9549605675285407,0.001091498011678292,0.13300960637300846,0.009758585626660543,0.0,0.04837399095262625,0.00047070288522342547,0.9923877813875699,0.912,-0.7161483721546479,0.18527243988534675,-0.197751886458102,0.7390407649606447,-0.1811932472754136,0.01087725265046649
11923270.01,CONFIRMED,0.0,0,0.00015,0.0,0.0010841303459254506,0.13253045923149015,0.010060025584675437,0.17800000000000002,0.03575206553191733,0.00046061895450122967,0.99269305446087,0.715,0.11709485963087728,-0.32774741108740324,-0.040939077677856366,-0.26179963507441595,-0.1984317293458011,0.061632481830703995
11960862.01,CONFIRMED,0.000625,0,4.900000000000001e-10,0.0,0.0010935295371616123,0.1413659793814433,0.017702627349362027,0.013000000000000001,0.011207877962157395,0.0016925252680177528,0.9923662507929796,0.998,-0.031550047977308635,-0.4800664561760791,-0.29000193090679754,-0.18230750921718533,-0.4533772924562205,0.025002517700723884
12020329.01,CONFIRMED,0.007598978288633461,0,0.35,0.0,0.0010956694106707095,0.14319353327085285,0.01754846327943058,0.0,0.01182358164121637,0.0018992041786875524,0.9925235010284704,0.903,0.028783457775383887,-0.4081640259224673,-0.2711682917391657,-0.19229029287840416,-0.3485770460921785,0.044788701447678644
12066335.01,CONFIRMED,0.000625,0,0.0017,0.9534625892455608,0.0011071272143966355,0.12974578256794753,0.009057631121461608,0.0,0.09818068705104822,0.00017818555600931392,0.9930929083604068,0.885,-0.6986612793481676,0.20345579110714293,-0.18572159924473647,0.7229442486891254,-0.16281671127150876,0.026632327633600347
12066335.02,CONFIRMED,0.005555555555555557,0,0.0051,0.9550718099505338,0.0011114069614148302,0.12936504217432052,0.008259586053071803,0.0,0.11683837429525948,0.00012126551730468766,0.9930371594994136,0.885,-0.7000033492281781,0.20439512156203601,-0.18435048195976966,0.7251044774864787,-0.16019634558307785,0.027287727526019063
12070811.01,CONFIRMED,0.0018939393939393944,0,2.9999999999999997e-05,0.0,0.0011017639871206699,0.13011480787253982,0.00853117722307869,0.758,0.08101561478637385,0.0002041870963839016,0.9928003229589188,0.833,-0.04236218154615151,-0.5865225880934058,0.4685752637028363,0.3000422946017159,0.3384493521914655,0.004378783781113933
3120431.01,FALSE POSITIVE,1.0,1,1.0,0.0,0.0010510733632608641,0.12842057169634488,0.016305310460196152,0.0,0.08739654382389411,0.0002134376444017838,0.9918347911340089,0.171,0.4778613336740144,0.1149687565982722,-0.02715205553718741,-0.3398877549226851,0.35389081998094785,0.9405695161548941
3342970.01,CONFIRMED,0.01562998405103668,0,0.00011999999999999999,0.955200899875886,0.0010751645467923974,0.1316776007497657,0.011132613901006987,0.0,0.04777694496081149,0.00034686221536240844,0.9921667467656048,0.946,-0.7371977107240291,0.16112887816879512,-0.20886757442914647,0.7548642777877008,-0.20408794500603744,0.011427467828893
3342970.02,CONFIRMED,0.0078125,0,1.4000000000000001e-05,0.955312178936021,0.001097836371186251,0.13096298031865042,0.01014202774953259,0.0,0.06611745152187115,0.0002744412583575472,0.9925592571944866,0.946,-0.7373949576285691,0.16110849888688916,-0.20763376540601944,0.7528635297179007,-0.20345903814245253,0.012416940188221664
12470844.01,CONFIRMED,0.0,0,8.3e-06,0.9561828874674472,0.0011153345773492493,0.1310543580131209,0.00965198281234625,0.046,0.061313097056486764,0.00027302450776021394,0.9926549914454332,0.904,-0.7191447443892699,0.1778775286561057,-0.15095393135882856,0.7203495945979111,-0.2047041992855723,0.011540510485421027
12470844.02,CONFIRMED,0.0,0,0.00021,0.9574271077563096,0.0011118132665114944,0.1289934395501406,0.008156919342670647,0.424,0.2341952270613484,6.692896498343389e-05,0.9922392971798766,0.904,-0.7772834791699973,0.0647722499050031,0.21589532735546674,0.6589509839773421,-0.4998581035589307,0.010195775998744692
12644822.01,CONFIRMED,0.000625,0,0.0008,0.0,0.0011006534198564552,0.14335754451733834,0.019385311772230792,0.0,0.013101633217444841,0.0016708573177055964,0.9925915530863724,0.835,0.07061748318950217,-0.3594398689722255,-0.24888318388814945,-0.19900980835311116,-0.2755028513601057,0.0819370415461118
2445129.01,FALSE POSITIVE,1.0,1,0.99,0.0,0.0014691992295371888,0.1269769212746017,0.021277921737133863,0.0,0.08362769100056343,0.00023060532811064615,0.9921957361733212,0.009000000000000001,0.5775378792393778,0.2310487283569509,0.02548853451621246,-0.4113072579753295,0.4865343368507121,0.992924808455008
2713049.01,CONFIRMED,0.0018939393939393944,0,2e-05,0.0,0.0010925002309167301,0.13090440487347704,0.008589890773116412,0.085,0.06578161315147536,0.0002244382960987248,0.9924046982833196,0.862,0.04051177076101893,-0.40513281719954025,-0.17430579051993986,-0.20945961746477665,-0.3112212851479401,0.032003765301411344
3114167.01,CONFIRMED,0.0,0,0.00062,0.0,0.0010936649721938335,0.13109536082474227,0.010604519959326928,0.005,0.0436629249234629,0.0003061098011214681,0.9927218900786252,0.932,0.009617254744487814,-0.431062434993253,-0.2738048847639384,-0.18968285109485092,-0.3741729364091101,0.034811930923947514
4139816.02,CONFIRMED,0.0,0,6.3e-06,0.9515279320153146,0.0010963736728382602,0.12997774133083412,0.008718142158952998,0.016,0.12262225734096499,0.00016776827220539258,0.9925373421249928,0.9390000000000001,-0.7328152504585712,0.15875886629180558,-0.18683029711917773,0.7377908065865382,-0.20357878393864928,0.01701951182124455
4139816.03,CONFIRMED,0.0,0,0.00018,0.9519716382329808,0.0011157679694523575,0.1294048734770384,0.008837865319644441,0.006,0.15620609438054528,9.09303868676687e-05,0.9924296891520406,0.9390000000000001,-0.7317812374024008,0.16198003905396818,-0.19394621562336928,0.7460915409078459,-0.1874390950764866,0.02202231632781142
4139816.04,CONFIRMED,0.0,0,0.0069,0.9542150259713924,0.0011000033317017928,0.12880318650421746,0.00713322071702693,0.048,0.2266388637274428,4.559436775300298e-05,0.9924758261404488,0.9390000000000001,-0.7400998511231807,0.15058141249683074,-0.14959969739075654,0.7563298266948894,-0.1783975965407806,0.03373816376061252
4139816.01,CONFIRMED,0.0,0,5.600000000000001e-05,0.9551751413021418,0.0011245983335531897,0.1320571696344892,0.010637320825269787,0.057999999999999996,0.04361628070535237,0.0004256168809200538,0.9932486206962841,0.9390000000000001,-0.7415483044740121,0.14869423766840434,-0.15236408233972087,0.7321541058440424,-0.23619438151762415,0.0101483027069817
4275191.01,CONFIRMED,0.0018939393939393944,0,8.1e-06,0.0,0.0010819092113970208,0.15078491096532334,0.02014629186210516,0.0,0.005689866959681913,0.003070106878248312,0.991872354332071,1.0,-0.03052951983543388,-0.4772411690414763,-0.30324615316238684,-0.1817633768193728,-0.4578066274005156,0.02151962551195223
4476123.01,CONFIRMED,0.0018939393939393944,0,0.00011,0.0,0.0011188017141741161,0.12999062792877225,0.007921737133860334,0.799,0.11646522055037528,0.00015410079585464781,0.9924846690632269,0.9209999999999999,-0.10269107105342117,-0.6618716751230673,0.4807451862542894,-0.3447754560977777,-0.7938245675186519,0.0026113508577889372
3351888.01,CONFIRMED,0.023923444976076555,0,5.8e-07,0.0,0.0010873266126858745,0.1768978444236176,0.014888313051464562,0.0,0.0047411235633137705,0.0058786065917855075,0.9824256521655548,1.0,-0.030130912342501717,-0.4767803283243729,-0.3033451764793531,-0.18250338561100304,-0.4606459325540338,0.004428195790283987
3554600.01,FALSE POSITIVE,1.0,1,1.0,0.0,0.0013592259833734538,0.126412839737582,0.01331059139961295,0.031519206939281286,0.2772944845954764,3.69271876281404e-05,0.9927084334570059,0.115,0.506777920831072,0.14509068439447334,0.03343921589343265,-0.4557098493208673,0.3359917775336695,0.9879864743910928
3734868.01,FALSE POSITIVE,0.9984848484848484,1,9.699999999999999e-06,0.0,0.001480846642308225,0.15646672914714152,0.04073867550103323,0.0,0.017280955160148166,0.004852712482775334,0.9930014033333974,0.33299999999999996,0.3800264044620352,0.0009439946126555636,-0.0847124994489901,-0.2739577386047479,0.2250732372461384,0.9647598383395732
3832474.01,CONFIRMED,0.0705128205128205,0,0.82,0.9380831519646586,0.0010523004046527893,0.1390358481724461,0.02413159707416276,0.081,0.02056470811512935,0.0026359144893008703,0.9922369134354756,0.873,-0.6905078621907627,0.17906718448242565,-0.11205375568784563,0.6811265392484472,-0.20868317566368474,0.049653718603243115
